zone_id,center_lat,center_lng,violation_count,risk_score,impact_score,severity,enforcement_priority,impact_risk_component,impact_density_component,impact_peak_hour_component,impact_road_impact_component,impact_poi_component,impact_repeat_offender_component
Z_59_44,12.968018018018018,77.50601851851852,10,0.96798205,0.463111705849529,MEDIUM,498,0.96798205,0.18884072868449686,0.3,0.1,0.7494892610422207,0.0
Z_59_45,12.968018018018018,77.51064814814815,24,0.0022981907,0.20854880265692896,MEDIUM,625,0.0022981907,0.27978352920413174,0.25,0.0,0.7690263958722967,0.375
Z_59_48,12.968018018018018,77.52453703703704,1,7.176816e-05,0.08264261865344363,LOW,1372,7.176816e-05,0.0,0.0,0.0,0.8262108820355845,0.0
Z_59_50,12.968018018018018,77.53379629629629,653,0.9983632,0.533446948350051,HIGH,214,0.9983632,0.6413735276810222,0.02909647779479326,0.01225114854517611,0.8613801576502517,0.1332312404287902
Z_59_51,12.968018018018018,77.53842592592592,894,0.9981616,0.5386724312432709,HIGH,189,0.9981616,0.6761249537596463,0.010067114093959731,0.015436241610738255,0.8764548278699804,0.12527964205816555
Z_59_52,12.968018018018018,77.54305555555555,124,0.014480038,0.19046052669228358,MEDIUM,691,0.014480038,0.45806642597947766,0.016129032258064516,0.0,0.8885806854912546,0.032258064516129004
Z_59_53,12.968018018018018,77.54768518518519,287,0.99969494,0.5185826696382646,HIGH,280,0.99969494,0.5505230768057531,0.04878048780487805,0.0020905923344947735,0.8978907748335948,0.11149825783972123
Z_59_54,12.968018018018018,77.5523148148148,2,5.5355e-05,0.09951392837675108,LOW,1261,5.5355e-05,0.04491474536319661,0.0,0.0,0.9051437280215331,0.0
Z_59_55,12.968018018018018,77.55694444444444,19,0.9995894,0.488767975606536,MEDIUM,427,0.9995894,0.25506516112190586,0.21052631578947367,0.0631578947368421,0.9156231498597002,0.052631578947368474
Z_59_56,12.968018018018018,77.56157407407407,13,0.0038149795,0.14894854208166494,LOW,955,0.0038149795,0.21555506774004324,0.07692307692307693,0.0,0.9315457306515297,0.0
Z_59_57,12.968018018018018,77.5662037037037,98,0.9999658,0.5444955085381282,HIGH,158,0.9999658,0.43223474810401,0.20408163265306123,0.10408163265306122,0.9448737042387009,0.173469387755102
Z_59_58,12.968018018018018,77.57083333333333,91,0.9997143,0.5118551019618847,MEDIUM,320,0.9997143,0.4241115942445715,0.0989010989010989,0.1054945054945055,0.9536024091298663,0.01098901098901095
Z_59_59,12.968018018018018,77.57546296296296,3671,0.9999807,0.5990568870496957,CRITICAL,23,0.9999807,0.8325002102060144,0.10051757014437483,0.041242168346499596,0.9552638482800083,0.1577226913647507
Z_59_60,12.968018018018018,77.58009259259259,1120,0.9999201,0.5633774176492847,HIGH,100,0.9999201,0.7010658825882453,0.10535714285714286,0.005357142857142856,0.9497390456362079,0.1160714285714286
Z_59_61,12.968018018018018,77.58472222222223,237,0.99873084,0.5253849643882378,HIGH,247,0.99873084,0.529399720123668,0.016877637130801686,0.007594936708860759,0.9469588949567889,0.21518987341772156
Z_59_62,12.968018018018018,77.58935185185184,520,0.9986356,0.5323737295559642,HIGH,221,0.9986356,0.6161883872889051,0.038461538461538464,0.015,0.9498768276755699,0.06538461538461537
Z_59_63,12.968018018018018,77.59398148148148,132,0.99997044,0.5443984609528884,HIGH,159,0.99997044,0.4649382966557339,0.3181818181818182,0.03636363636363636,0.9520754958076291,0.030303030303030276
Z_59_64,12.968018018018018,77.59861111111111,109,0.9980902,0.5007583512514027,MEDIUM,368,0.9980902,0.4439058898064028,0.027522935779816515,0.027522935779816515,0.9511891835654624,0.09174311926605505
Z_59_65,12.968018018018018,77.60324074074074,100,0.9999013,0.5362814810748145,HIGH,205,0.9999013,0.4344502897973895,0.04,0.222,0.9512103470286098,0.15000000000000002
Z_59_66,12.968018018018018,77.60787037037036,528,0.99996877,0.5844174352046191,CRITICAL,41,0.99996877,0.617876395449463,0.24431818181818182,0.008712121212121211,0.9543483545636058,0.27462121212121215
Z_59_67,12.968018018018018,77.6125,39,0.99907386,0.4786616591472926,MEDIUM,458,0.99907386,0.33184742546846585,0.10256410256410256,0.015384615384615384,0.9487770149198328,0.0
Z_59_68,12.968018018018018,77.61712962962963,21,0.99904066,0.4679484796888388,MEDIUM,490,0.99904066,0.26562299303105685,0.047619047619047616,0.028571428571428567,0.9415928923661548,0.09523809523809523
Z_59_69,12.968018018018018,77.62175925925925,19,0.9992545,0.5984673075280443,CRITICAL,25,0.9992545,0.25506516112190586,0.7894736842105263,0.03157894736842105,0.9294105790466829,0.3157894736842105
Z_59_70,12.968018018018018,77.62638888888888,11,5.8606514e-05,0.13099036572571687,LOW,1088,5.8606514e-05,0.19847927405631657,0.0,0.0,0.9127692895941856,0.0
Z_59_71,12.968018018018018,77.63101851851852,27,0.0030771377,0.1560762830860436,LOW,903,0.0030771377,0.29233733208660323,0.0,0.02222222222222222,0.8964863826022714,0.03703703703703709
Z_59_72,12.968018018018018,77.63564814814815,143,0.9999677,0.5060396970684276,MEDIUM,340,0.9999677,0.47374081245919314,0.0979020979020979,0.016783216783216783,0.8920330631253377,0.04895104895104896
Z_59_73,12.968018018018018,77.64027777777777,1001,0.99996746,0.5781064952312327,CRITICAL,51,0.99996746,0.6886345445513289,0.15084915084915085,0.057542457542457535,0.8875098792341949,0.20379620379620378
Z_59_74,12.968018018018018,77.6449074074074,72,0.999355,0.515507821148908,HIGH,305,0.999355,0.39848648119219454,0.09722222222222222,0.21388888888888888,0.8794846391324791,0.01388888888888884
Z_59_75,12.968018018018018,77.64953703703704,271,0.99995327,0.5585318873258337,HIGH,113,0.99995327,0.5441914454233047,0.12915129151291513,0.22804428044280442,0.8690316536748564,0.09225092250922506
Z_59_76,12.968018018018018,77.65416666666667,23,0.9990017,0.4507130445885478,MEDIUM,516,0.9990017,0.27526153840287654,0.043478260869565216,0.02608695652173913,0.8552542591602172,0.0
Z_59_77,12.968018018018018,77.65879629629629,88,0.99885476,0.4970935031662295,MEDIUM,385,0.99885476,0.4204392117877578,0.11363636363636363,0.006818181818181818,0.8391739187841618,0.11363636363636365
Z_59_86,12.968018018018018,77.70046296296296,144,0.9904073,0.5159895320832149,HIGH,302,0.9904073,0.4745074133872356,0.027777777777777776,0.24305555555555555,0.7639639469711743,0.06944444444444442
Z_59_87,12.968018018018018,77.70509259259259,1,7.646992e-05,0.07594245197987973,LOW,1430,7.646992e-05,0.0,0.0,0.0,0.7591951100193752,0.0
Z_59_88,12.968018018018018,77.70972222222223,1,6.08265e-05,0.07540232581574534,LOW,1434,6.08265e-05,0.0,0.0,0.0,0.7538407786502508,0.0
Z_59_89,12.968018018018018,77.71435185185184,216,0.9827337,0.4800914987276808,MEDIUM,453,0.9827337,0.5191672141223604,0.004629629629629629,0.021296296296296292,0.7477125936517363,0.02777777777777779
Z_59_90,12.968018018018018,77.71898148148148,270,0.9692765,0.4833379272191883,MEDIUM,441,0.9692765,0.5437834398349694,0.003703703703703704,0.006666666666666667,0.7409457727937148,0.08148148148148149
Z_59_93,12.968018018018018,77.73287037037036,5,0.012014016,0.2257344503108113,MEDIUM,591,0.012014016,0.12169700970975657,0.2,0.64,0.7179084350927538,0.0
Z_59_94,12.968018018018018,77.7375,8,0.005667188,0.18097978274946022,MEDIUM,743,0.005667188,0.1666117550729532,0.125,0.375,0.7095727525013904,0.0
Z_59_95,12.968018018018018,77.74212962962963,3,9.424426e-05,0.11548167696152105,LOW,1179,9.424426e-05,0.07678226434655998,0.0,0.19999999999999998,0.7009695081413297,0.0
Z_59_97,12.968018018018018,77.75138888888888,93,0.00027175687,0.21022088565712652,MEDIUM,620,0.00027175687,0.42649390954596744,0.03225806451612903,0.3397849462365591,0.6795885625641435,0.010752688172043001
Z_59_98,12.968018018018018,77.75601851851852,1,0.00011093493,0.15614551117864583,LOW,902,0.00011093493,0.0,0.0,0.6,0.6611223069749803,0.0
Z_60_44,12.972522522522521,77.50601851851852,122,0.99939454,0.5125749979966495,MEDIUM,315,0.99939454,0.45627971963222463,0.05737704918032787,0.1918032786885246,0.7510724468127785,0.0901639344262295
Z_60_45,12.972522522522521,77.51064814814815,94,0.9644979,0.47369075974573105,MEDIUM,478,0.9644979,0.4276661256910365,0.11702127659574468,0.0,0.7699964681392188,0.04255319148936165
Z_60_46,12.972522522522521,77.51527777777777,8,0.9910227,0.4507712779161294,MEDIUM,515,0.9910227,0.1666117550729532,0.125,0.15,0.7889209125014107,0.0
Z_60_49,12.972522522522521,77.52916666666667,12,0.005865778,0.16514689094049967,LOW,839,0.005865778,0.20734587629025927,0.25,0.0,0.8441798225978848,0.0
Z_60_50,12.972522522522521,77.53379629629629,7,5.353067e-05,0.11681229818099163,LOW,1170,5.353067e-05,0.15356452869311996,0.0,0.0,0.8608333323975992,0.0
Z_60_51,12.972522522522521,77.53842592592592,847,0.99998283,0.5512617828956782,HIGH,137,0.99998283,0.6701494955380195,0.12750885478158205,0.01038961038961039,0.8757941255675787,0.08972845336481705
Z_60_52,12.972522522522521,77.54305555555555,2452,0.9988739,0.5938026760701596,CRITICAL,29,0.9988739,0.787811486941231,0.03303425774877651,0.005872756933115823,0.8885797750257941,0.4188417618270799
Z_60_53,12.972522522522521,77.54768518518519,2692,0.99883467,0.5824960477428922,CRITICAL,46,0.99883467,0.7981515238225657,0.031203566121842496,0.012778603268945022,0.8990924997656594,0.2670876671619614
Z_60_54,12.972522522522521,77.5523148148148,2565,0.99996924,0.5685655140372865,HIGH,78,0.99996924,0.7928003329116738,0.04912280701754386,0.002884990253411306,0.9075151635922609,0.11461988304093562
Z_60_55,12.972522522522521,77.55694444444444,8,4.841642e-05,0.12559132270185225,LOW,1114,4.841642e-05,0.1666117550729532,0.0,0.0,0.922544467612885,0.0
Z_60_56,12.972522522522521,77.56157407407407,11,0.0001265472,0.15192472399101298,LOW,928,0.0001265472,0.19847927405631657,0.0,0.0,0.9400908683734827,0.18181818181818177
Z_60_57,12.972522522522521,77.5662037037037,101,0.9999778,0.5373109106042422,HIGH,200,0.9999778,0.43554166209338124,0.19801980198019803,0.10693069306930693,0.9555574683599476,0.08910891089108908
Z_60_58,12.972522522522521,77.57083333333333,64,0.99946123,0.5318097547504071,HIGH,224,0.99946123,0.3856287730656051,0.234375,0.11249999999999999,0.9656435621066572,0.0625
Z_60_59,12.972522522522521,77.57546296296296,1558,0.9999778,0.5617316500178956,HIGH,103,0.9999778,0.7376015444615331,0.05006418485237484,0.005391527599486521,0.9640026010329695,0.09499358151476256
Z_60_60,12.972522522522521,77.58009259259259,5950,0.9999745,0.6082314877956533,CRITICAL,13,0.9999745,0.8859841294868565,0.047563025210084035,0.02295798319327731,0.9528768732546723,0.2517647058823529
Z_60_61,12.972522522522521,77.58472222222223,147,0.00813049,0.19695298401375638,MEDIUM,668,0.00813049,0.4767758897673586,0.0,0.0,0.9507702631295882,0.04081632653061229
Z_60_62,12.972522522522521,77.58935185185184,2,9.884498e-05,0.10409792244464866,LOW,1237,9.884498e-05,0.04491474536319661,0.0,0.0,0.9508531987569665,0.0
Z_60_63,12.972522522522521,77.59398148148148,233,0.99996424,0.549230418361658,HIGH,144,0.99996424,0.5275221600563325,0.22317596566523606,0.06437768240343347,0.9545344146294695,0.05150214592274682
Z_60_64,12.972522522522521,77.59861111111111,982,0.9982097,0.5501310715678575,HIGH,142,0.9982097,0.6865138808452198,0.03054989816700611,0.015274949083503055,0.9559552349814703,0.1089613034623218
Z_60_65,12.972522522522521,77.60324074074074,100,0.99997044,0.5278435440172786,HIGH,237,0.99997044,0.4344502897973895,0.06,0.216,0.9556235522894326,0.040000000000000036
Z_60_66,12.972522522522521,77.60787037037036,904,0.9999677,0.5754902740887667,CRITICAL,59,0.9999677,0.6773557818892691,0.17588495575221239,0.050442477876106194,0.9601330481909626,0.10066371681415931
Z_60_67,12.972522522522521,77.6125,597,0.9982091,0.5325628925839518,HIGH,219,0.9982091,0.6314574705348307,0.021775544388609715,0.01541038525963149,0.9520062262305702,0.06030150753768848
Z_60_68,12.972522522522521,77.61712962962963,1203,0.9999716,0.5657885086049094,HIGH,87,0.9999716,0.7089782268965612,0.07564422277639235,0.01745635910224439,0.9457494085365904,0.15461346633416462
Z_60_69,12.972522522522521,77.62175925925925,808,0.99997544,0.5690035825084979,CRITICAL,77,0.99997544,0.6649340938526821,0.06930693069306931,0.02202970297029703,0.9336322190155341,0.28960396039603964
Z_60_70,12.972522522522521,77.62638888888888,216,0.99740005,0.5080723443502645,MEDIUM,330,0.99740005,0.5191672141223604,0.009259259259259259,0.02222222222222222,0.9150035746787567,0.08796296296296291
Z_60_71,12.972522522522521,77.63101851851852,62,0.005515545,0.2736430418463642,MEDIUM,542,0.005515545,0.3821668228129964,0.0,0.5129032258064516,0.8958727175942933,0.29032258064516125
Z_60_72,12.972522522522521,77.63564814814815,13,4.732184e-05,0.14012139785633954,LOW,1013,4.732184e-05,0.21555506774004324,0.0,0.0,0.8930388006402166,0.07692307692307687
Z_60_73,12.972522522522521,77.64027777777777,48,0.999418,0.5114144011788619,MEDIUM,321,0.999418,0.35432787113352654,0.14583333333333334,0.2,0.8884839703577486,0.0
Z_60_74,12.972522522522521,77.6449074074074,525,0.9999573,0.5805961510975157,CRITICAL,49,0.9999573,0.6172464028964224,0.18476190476190477,0.20571428571428568,0.8792157835783369,0.10666666666666669
Z_60_75,12.972522522522521,77.64953703703704,296,0.99995995,0.5635272320316873,HIGH,98,0.99995995,0.5539317578137667,0.11824324324324324,0.25067567567567567,0.8660423023527865,0.10810810810810811
Z_60_76,12.972522522522521,77.65416666666667,22,0.9990023,0.4661245031342719,MEDIUM,494,0.9990023,0.2705470655514515,0.045454545454545456,0.13636363636363635,0.8504165555406493,0.0
Z_60_77,12.972522522522521,77.65879629629629,1239,0.99988294,0.5680681138313194,HIGH,81,0.99988294,0.712241836197343,0.10653753026634383,0.012429378531073445,0.8335459967594386,0.24455205811138014
Z_60_80,12.972522522522521,77.67268518518519,4,0.002562768,0.13731763684707748,LOW,1035,0.002562768,0.10150063242878588,0.25,0.0,0.7874867988545724,0.0
Z_60_81,12.972522522522521,77.6773148148148,3,0.0025130503,0.14418047714872945,LOW,991,0.0025130503,0.07678226434655998,0.3333333333333333,0.0,0.780701091674175,0.0
Z_60_85,12.972522522522521,77.69583333333333,1,7.337985e-05,0.07734969389332434,LOW,1421,7.337985e-05,0.0,0.0,0.0,0.773276799378658,0.0
Z_60_86,12.972522522522521,77.70046296296296,12,0.97589105,0.4461098172971553,MEDIUM,520,0.97589105,0.20734587629025927,0.08333333333333333,0.15,0.7687332593612191,0.0
Z_60_87,12.972522522522521,77.70509259259259,1,0.00010566619,0.07634437579570537,LOW,1428,0.00010566619,0.0,0.0,0.0,0.763126759363137,0.0
Z_60_88,12.972522522522521,77.70972222222223,434,0.99992645,0.5423540687785733,HIGH,171,0.99992645,0.5962044230969923,0.1336405529953917,0.1336405529953917,0.7566978816879429,0.07373271889400923
Z_60_89,12.972522522522521,77.71435185185184,298,0.9998807,0.5372976841465426,HIGH,201,0.9998807,0.5546752061882708,0.22483221476510068,0.10201342281879196,0.7502258465097256,0.023489932885906062
Z_60_92,12.972522522522521,77.72824074074074,2,3.0664538e-05,0.08174381132172692,LOW,1388,3.0664538e-05,0.04491474536319661,0.0,0.0,0.7275166288753062,0.0
Z_60_93,12.972522522522521,77.73287037037036,1,0.00014288402,0.2219631725080291,MEDIUM,600,0.00014288402,0.0,1.0,0.0,0.7192030730241473,0.0
Z_60_97,12.972522522522521,77.75138888888888,16,0.00012804799,0.20039745055643038,MEDIUM,646,0.00012804799,0.23706238803706473,0.0,0.525,0.6794655854853906,0.0625
Z_61_40,12.977027027027026,77.4875,4,2.859231e-05,0.08783201762925028,LOW,1328,2.859231e-05,0.10150063242878588,0.0,0.0,0.6752331344975913,0.0
Z_61_45,12.977027027027026,77.51064814814815,16,0.000547263,0.15851658846168667,LOW,891,0.000547263,0.23706238803706473,0.0,0.22499999999999998,0.771899319411638,0.0
Z_61_46,12.977027027027026,77.51527777777777,12,0.004081189,0.13424753563532088,LOW,1064,0.004081189,0.20734587629025927,0.08333333333333333,0.0,0.7905400355739347,0.0
Z_61_48,12.977027027027026,77.52453703703704,15,0.9981476,0.4441492846665114,MEDIUM,521,0.9981476,0.23034679303967995,0.06666666666666667,0.04,0.8263563804320979,0.0
Z_61_49,12.977027027027026,77.52916666666667,56,0.0056908266,0.16862742187230145,LOW,810,0.0056908266,0.37108023862544726,0.0,0.03214285714285714,0.843112689638799,0.0357142857142857
Z_61_50,12.977027027027026,77.53379629629629,44,0.006231138,0.1642162398718952,LOW,848,0.006231138,0.34489465184829904,0.022727272727272728,0.02727272727272727,0.8586796802727765,0.0
Z_61_51,12.977027027027026,77.53842592592592,10,0.00010299982,0.12514443808427322,LOW,1118,0.00010299982,0.18884072868449686,0.0,0.0,0.8734539239948631,0.0
Z_61_52,12.977027027027026,77.54305555555555,568,0.997554,0.5266323201681476,HIGH,242,0.997554,0.625950889790438,0.01232394366197183,0.019014084507042252,0.8867240194420025,0.0880281690140845
Z_61_53,12.977027027027026,77.54768518518519,558,0.9999758,0.5535104400411418,HIGH,126,0.9999758,0.6239867711002173,0.06989247311827956,0.007885304659498209,0.901719585700578,0.26881720430107525
Z_61_54,12.977027027027026,77.5523148148148,175,0.9999832,0.5059898527450651,MEDIUM,341,0.9999832,0.4959697860707368,0.045714285714285714,0.006857142857142857,0.9148663448818659,0.07428571428571429
Z_61_55,12.977027027027026,77.55694444444444,832,0.9984862,0.5385561171539158,HIGH,191,0.9984862,0.6681725235171513,0.03125,0.010576923076923076,0.9261130524117716,0.06490384615384615
Z_61_56,12.977027027027026,77.56157407407407,963,0.99998057,0.5550184683287922,HIGH,120,0.99998057,0.6843518251060444,0.05711318795430945,0.03447559709241952,0.9434292537289124,0.10072689511941846
Z_61_57,12.977027027027026,77.5662037037037,66,0.0061348965,0.18218872694716148,MEDIUM,738,0.0061348965,0.38898579942497874,0.015151515151515152,0.01818181818181818,0.960359464688534,0.015151515151515138
Z_61_58,12.977027027027026,77.57083333333333,1685,0.9999734,0.605757994471701,CRITICAL,16,0.9999734,0.7462766817365749,0.256379821958457,0.09032640949554897,0.9744238396769669,0.07062314540059345
Z_61_59,12.977027027027026,77.57546296296296,16656,0.9999789,0.6398447746276762,CRITICAL,4,0.9999789,1.0,0.1433117195004803,0.009594140249759846,0.9683835265307994,0.2007684918347743
Z_61_60,12.977027027027026,77.58009259259259,9191,0.99997365,0.6480091410942542,CRITICAL,3,0.99997365,0.934145549895093,0.27244043085627245,0.005418344032205418,0.9544207848964362,0.24067022086824064
Z_61_61,12.977027027027026,77.58472222222223,297,0.99993026,0.5171833749566717,HIGH,297,0.99993026,0.55430410570049,0.04040404040404041,0.0202020202020202,0.948956516781494,0.023569023569023573
Z_61_62,12.977027027027026,77.58935185185184,520,0.9999653,0.5758962288633053,CRITICAL,58,0.9999653,0.6161883872889051,0.24423076923076922,0.07038461538461538,0.9489970972587787,0.10576923076923073
Z_61_63,12.977027027027026,77.59398148148148,44,0.9991756,0.5043542669325644,MEDIUM,350,0.9991756,0.34489465184829904,0.22727272727272727,0.02727272727272727,0.9516810866092554,0.022727272727272707
Z_61_64,12.977027027027026,77.59861111111111,100,0.99810743,0.5069745603103885,MEDIUM,335,0.99810743,0.4344502897973895,0.02,0.03,0.9515225447378961,0.18000000000000005
Z_61_65,12.977027027027026,77.60324074074074,149,0.99997497,0.5080302992593864,MEDIUM,331,0.99997497,0.4782628032604483,0.0738255033557047,0.008053691275167784,0.9540537109979723,0.046979865771812124
Z_61_66,12.977027027027026,77.60787037037036,297,0.9999702,0.5328835678130937,HIGH,217,0.9999702,0.55430410570049,0.11784511784511785,0.0303030303030303,0.9576904918615669,0.04040404040404044
Z_61_67,12.977027027027026,77.6125,33,0.0048026186,0.16180130002724924,LOW,866,0.0048026186,0.31384465238362474,0.0,0.01818181818181818,0.9486431123082966,0.0
Z_61_68,12.977027027027026,77.61712962962963,78,0.005325528,0.18832363467843957,MEDIUM,702,0.005325528,0.40723629544273,0.01282051282051282,0.028205128205128206,0.939966659260449,0.05128205128205132
Z_61_69,12.977027027027026,77.62175925925925,236,0.9989784,0.5349365128618,HIGH,209,0.9989784,0.5289333051524866,0.03389830508474576,0.11440677966101695,0.9280378462092747,0.14406779661016944
Z_61_70,12.977027027027026,77.62638888888888,211,0.9978193,0.5522804448041022,HIGH,133,0.9978193,0.5165849668448995,0.018957345971563982,0.32985781990521323,0.9113424777297313,0.06161137440758291
Z_61_71,12.977027027027026,77.63101851851852,88,0.004914168,0.23692857594667094,MEDIUM,570,0.004914168,0.4204392117877578,0.0,0.40454545454545454,0.8954830131368798,0.011363636363636354
Z_61_72,12.977027027027026,77.63564814814815,48,0.9989813,0.48298287399887785,MEDIUM,443,0.9989813,0.35432787113352654,0.041666666666666664,0.09999999999999999,0.8908957733399608,0.02083333333333337
Z_61_73,12.977027027027026,77.64027777777777,476,0.998114,0.542288769761121,HIGH,172,0.998114,0.6064144575712929,0.012605042016806723,0.10924369747899158,0.8879855417276644,0.14495798319327735
Z_61_74,12.977027027027026,77.6449074074074,72,0.000107289496,0.17155739779445547,LOW,795,0.000107289496,0.39848648119219454,0.0,0.0,0.8766124803920119,0.04166666666666663
Z_61_76,12.977027027027026,77.65416666666667,25,0.0035802585,0.15335570436640233,LOW,920,0.0035802585,0.2841281406368193,0.0,0.072,0.8465599867754078,0.0
Z_61_81,12.977027027027026,77.6773148148148,1,5.465178e-05,0.07839177504839404,LOW,1413,5.465178e-05,0.0,0.0,0.0,0.783753795128266,0.0
Z_61_85,12.977027027027026,77.69583333333333,367,0.99984145,0.5556761967191137,HIGH,119,0.99984145,0.5776761229376915,0.0681198910081744,0.27029972752043596,0.7770896068447969,0.1171662125340599
Z_61_87,12.977027027027026,77.70509259259259,1,0.0023664492,0.16735091296358962,LOW,819,0.0023664492,0.0,0.0,0.6,0.7664097816319202,0.0
Z_61_88,12.977027027027026,77.70972222222223,99,0.99961156,0.49421154155368957,MEDIUM,397,0.99961156,0.4333480578972518,0.10101010101010101,0.09696969696969697,0.7594127341667444,0.02020202020202022
Z_61_89,12.977027027027026,77.71435185185184,71,0.9846902,0.5208080015421822,HIGH,272,0.9846902,0.39695854811263315,0.056338028169014086,0.39718309859154927,0.7516416468864873,0.028169014084507005
Z_61_90,12.977027027027026,77.71898148148148,6,7.8926416e-05,0.10215164544730881,LOW,1246,7.8926416e-05,0.13877280339348327,0.0,0.0,0.7437340684348401,0.0
Z_61_93,12.977027027027026,77.73287037037036,2,0.040617187,0.21300809368073936,MEDIUM,615,0.040617187,0.04491474536319661,0.5,0.3,0.7183998826273261,0.0
Z_61_97,12.977027027027026,77.75138888888888,33,0.0037233427,0.20499087347880895,MEDIUM,632,0.0037233427,0.31384465238362474,0.09090909090909091,0.39999999999999997,0.6746857656468206,0.0
Z_62_101,12.98153153153153,77.7699074074074,18,0.00018679269,0.13484724465107736,LOW,1057,0.00018679269,0.24938322891569062,0.16666666666666666,0.0,0.5991456105765738,0.0
Z_62_45,12.98153153153153,77.51064814814815,27,0.122466095,0.2557597973774729,MEDIUM,551,0.122466095,0.29233733208660323,0.1111111111111111,0.4444444444444444,0.7721916769913604,0.0
Z_62_46,12.98153153153153,77.51527777777777,6,0.00100694,0.25713357920900504,MEDIUM,549,0.00100694,0.13877280339348327,1.0,0.0,0.7907693651533975,0.0
Z_62_47,12.98153153153153,77.5199074074074,5,5.9757625e-05,0.1052485579350984,LOW,1233,5.9757625e-05,0.12169700970975657,0.0,0.0,0.8089122870479282,0.0
Z_62_49,12.98153153153153,77.52916666666667,48,0.006190056,0.17058955970333733,LOW,800,0.006190056,0.35432787113352654,0.0625,0.0,0.8432530199229878,0.04166666666666663
Z_62_50,12.98153153153153,77.53379629629629,34,0.00014952927,0.15852269309018363,LOW,890,0.00014952927,0.3170557001688291,0.029411764705882353,0.011764705882352941,0.8594904721597342,0.02941176470588236
Z_62_51,12.98153153153153,77.53842592592592,47,0.022689477,0.1905059368713622,MEDIUM,690,0.022689477,0.3520438027494366,0.1276595744680851,0.0,0.8775841797942755,0.06382978723404253
Z_62_52,12.98153153153153,77.54305555555555,1,5.4553682e-05,0.08949058455043182,LOW,1314,5.4553682e-05,0.0,0.0,0.0,0.8947421844429395,0.0
Z_62_53,12.98153153153153,77.54768518518519,465,0.9999821,0.5416170027678016,HIGH,175,0.9999821,0.6038300194293993,0.07956989247311828,0.01032258064516129,0.9102839438977518,0.16344086021505377
Z_62_54,12.98153153153153,77.5523148148148,182,0.9999771,0.5281182031881808,HIGH,236,0.9999771,0.5002901873859635,0.13736263736263737,0.035164835164835165,0.9229777755497757,0.09890109890109888
Z_62_55,12.98153153153153,77.55694444444444,620,0.99997616,0.5429366250160268,HIGH,165,0.99997616,0.6356380946807213,0.06290322580645161,0.060322580645161286,0.9313872736148796,0.041935483870967794
Z_62_56,12.98153153153153,77.56157407407407,343,0.99679357,0.5166805546069829,HIGH,299,0.99679357,0.5702054235030779,0.008746355685131196,0.003498542274052478,0.9418447792415472,0.07580174927113703
Z_62_57,12.98153153153153,77.5662037037037,91,0.0077248137,0.19623303635408432,MEDIUM,671,0.0077248137,0.4241115942445715,0.01098901098901099,0.04835164835164835,0.9579657001994641,0.04395604395604391
Z_62_58,12.98153153153153,77.57083333333333,217,0.99997795,0.6029724379611745,CRITICAL,19,0.99997795,0.5196765179712656,0.576036866359447,0.013824884792626729,0.9673959109612463,0.13824884792626724
Z_62_59,12.98153153153153,77.57546296296296,2272,0.99997973,0.5960748179295648,CRITICAL,27,0.99997973,0.7793693115483279,0.18089788732394366,0.02051056338028169,0.9626336140090633,0.13732394366197187
Z_62_60,12.98153153153153,77.58009259259259,225,0.9999709,0.5396021123228261,HIGH,182,0.9999709,0.5236687839830102,0.19111111111111112,0.018666666666666665,0.949659645746435,0.08444444444444443
Z_62_61,12.98153153153153,77.58472222222223,17,7.189056e-05,0.14877607007489538,LOW,956,7.189056e-05,0.24339401941951314,0.0,0.0,0.9419334608181098,0.05882352941176472
Z_62_62,12.98153153153153,77.58935185185184,193,0.9987269,0.5125783685918266,MEDIUM,314,0.9987269,0.5067562525130681,0.02072538860103627,0.04248704663212435,0.9435513691931967,0.07772020725388606
Z_62_63,12.98153153153153,77.59398148148148,236,0.9999651,0.515931532734799,HIGH,303,0.9999651,0.5289333051524866,0.05084745762711865,0.027966101694915254,0.9451975698051421,0.03813559322033899
Z_62_64,12.98153153153153,77.59861111111111,2194,0.9215014,0.5753367668515459,CRITICAL,60,0.9215014,0.7755012710432623,0.017775752051048314,0.0018231540565177757,0.9412792864206169,0.46718322698268
Z_62_65,12.98153153153153,77.60324074074074,1485,0.99998057,0.5733326928745272,CRITICAL,65,0.99998057,0.7322892243610305,0.11582491582491583,0.016835016835016835,0.944564349123376,0.12525252525252528
Z_62_66,12.98153153153153,77.60787037037036,12264,0.9999764,0.6269847619633855,CRITICAL,6,0.9999764,0.9660943837165769,0.06050228310502283,0.012622309197651662,0.9484439482329791,0.2795988258317026
Z_62_67,12.98153153153153,77.6125,7006,0.99998045,0.6099111397293517,CRITICAL,11,0.99998045,0.9040790048014027,0.09606051955466743,0.011504424778761062,0.9396845454282072,0.1899800171281758
Z_62_68,12.98153153153153,77.61712962962963,66,0.011257472,0.1899880773093224,MEDIUM,694,0.011257472,0.38898579942497874,0.07575757575757576,0.0,0.929045847342543,0.045454545454545414
Z_62_69,12.98153153153153,77.62175925925925,10,6.974748e-05,0.13956029330692402,LOW,1015,6.974748e-05,0.18884072868449686,0.0,0.0,0.9177122332382402,0.09999999999999998
Z_62_70,12.98153153153153,77.62638888888888,47,0.99920964,0.5445114419466179,HIGH,157,0.99920964,0.3520438027494366,0.14893617021276595,0.3404255319148936,0.9029722356122881,0.1063829787234043
